,VWRP,VUSA,VUKE,VFEM,WLDS,IWVL,IWQU,INFR,AGGG,IGLS,SGLN,GBPUSD,EFA,XLU,GCF,TNX
2010-11-30,31.964805603027344,1180.550048828125,5528.2998046875,32.03325271606445,58.8933219909668,39.280189514160156,12.958498001098633,20.476917266845703,69.78600311279297,67.28556823730469,135.4199981689453,1.5556211471557617,34.186763763427734,9.05846118927002,1385.0,2.796999931335449
2010-12-31,34.122501373291016,1257.6400146484375,5899.89990234375,34.079139709472656,63.337642669677734,42.26628494262695,13.602896690368652,21.190107345581055,68.90821838378906,67.1231460571289,138.72000122070312,1.5437101125717163,36.68177032470703,9.229264259338379,1421.0999755859375,3.305000066757202
2011-01-31,34.82357406616211,1286.1199951171875,5862.89990234375,33.04451370239258,63.388580322265625,43.8763313293457,13.856161117553711,22.4547061920166,69.43217468261719,67.31670379638672,129.8699951171875,1.5829297304153442,37.802921295166016,9.453001976013184,1333.800048828125,3.378000020980835
2011-02-28,35.905601501464844,1327.219970703125,5994.0,33.03009033203125,66.901611328125,45.49607849121094,14.305479049682617,23.15275001525879,69.4256591796875,67.18059539794922,137.66000366210938,1.610046625137329,39.14485168457031,9.569226264953613,1409.300048828125,3.4140000343322754
2011-03-31,35.59644317626953,1325.8299560546875,6069.89990234375,35.1075439453125,68.4466781616211,45.17499923706055,14.293001174926758,22.8129940032959,69.29112243652344,67.09881591796875,139.86000061035156,1.665001630783081,38.20995330810547,9.497705459594727,1438.9000244140625,3.4539999961853027
2011-04-30,37.311492919921875,1363.6099853515625,5990.0,36.06692886352539,70.39864349365234,46.50444030761719,14.814803123474121,23.961990356445312,70.35755920410156,67.45233154296875,152.3699951171875,1.6487774848937988,40.35958480834961,9.979593276977539,1556.0,3.2960000038146973
2011-05-31,36.582786560058594,1345.199951171875,5945.7001953125,35.00654602050781,69.13554382324219,45.658653259277344,14.745926856994629,23.6592960357666,71.23048400878906,67.69888305664062,149.63999938964844,1.6075878143310547,39.46919631958008,10.193266868591309,,3.049999952316284
2011-06-30,35.51548767089844,1320.6400146484375,5815.2001953125,34.335716247558594,67.47319030761719,44.44013595581055,14.50377082824707,23.06009292602539,70.91735076904297,67.69576263427734,146.0,1.6368486881256104,38.24810791015625,10.075895309448242,1502.300048828125,3.1579999923706055
2011-07-31,35.11923599243164,1292.280029296875,5394.5,34.32209014892578,64.97958374023438,43.065982818603516,14.478605270385742,22.718994140625,72.11807250976562,67.8934326171875,158.2899932861328,1.6307626962661743,38.064186096191406,10.084355354309082,1628.300048828125,2.805000066757202
2011-08-31,32.53463363647461,1218.8900146484375,5128.5,31.14560890197754,59.37995147705078,40.40046691894531,13.780866622924805,21.374454498291016,73.22012329101562,68.12757873535156,177.72000122070312,1.5599408149719238,34.73171615600586,10.303254127502441,1828.5,2.2179999351501465
2011-09-30,29.138164520263672,1131.4200439453125,5544.2001953125,25.57217788696289,52.555137634277344,37.15864944458008,12.831690788269043,20.036191940307617,73.8328628540039,68.06416320800781,158.05999755859375,1.6111880540847778,30.97781753540039,10.22116756439209,1620.4000244140625,1.9240000247955322
2011-10-31,32.43782043457031,1253.300048828125,,29.732210159301758,60.726078033447266,41.600528717041016,14.233081817626953,21.600637435913086,73.93585205078125,68.09146881103516,167.33999633789062,,33.9601936340332,10.703283309936523,1724.199951171875,2.174999952316284
2011-11-30,32.065391540527344,1246.9599609375,5505.39990234375,29.149364471435547,60.49633026123047,41.44095993041992,14.199418067932129,21.462406158447266,73.64551544189453,68.1229248046875,170.1300048828125,1.5597946643829346,33.2210807800293,10.813844680786133,1745.5,2.068000078201294
2011-12-31,31.40991973876953,1257.5999755859375,5572.2998046875,27.64126968383789,60.51274108886719,41.94138717651367,14.186797142028809,20.859256744384766,74.42536163330078,68.12933349609375,151.99000549316406,1.5415922403335571,32.1124153137207,11.050333023071289,1565.800048828125,1.871000051498413
2012-01-31,33.500465393066406,1312.4100341796875,5681.60009765625,30.973384857177734,65.15311431884766,44.303348541259766,14.845698356628418,22.002178192138672,75.3829345703125,68.25361633300781,169.30999755859375,1.570845127105713,34.2110595703125,10.770363807678223,,1.7990000247955322
2012-02-29,35.15739440917969,1365.6800537109375,5871.5,32.60626220703125,66.82687377929688,46.1362419128418,15.488593101501465,22.782209396362305,75.18611145019531,68.13250732421875,164.2899932861328,1.5922045707702637,35.86452865600586,10.835585594177246,1709.9000244140625,1.9769999980926514
2012-03-31,35.54905319213867,1408.469970703125,5737.7998046875,31.59123420715332,68.27803039550781,47.414146423339844,15.939046859741211,22.827341079711914,74.75346374511719,68.07684326171875,162.1199951171875,1.6281341314315796,36.015438079833984,10.882169723510742,1669.300048828125,2.2160000801086426
2012-04-30,35.14234924316406,1397.9100341796875,5320.89990234375,31.054292678833008,67.37911224365234,47.03077697753906,15.99608039855957,22.898250579833984,75.45254516601562,68.21817779541016,161.8800048828125,1.5482993125915527,35.2674446105957,11.177167892456055,,1.9149999618530273
2012-05-31,31.881174087524414,1310.3299560546875,5571.2001953125,27.729671478271484,62.946170806884766,43.91840362548828,15.123798370361328,21.106101989746094,76.27619171142578,68.25855255126953,151.6199951171875,1.5706970691680908,31.33716583251953,11.23985481262207,1562.5999755859375,1.5809999704360962
2012-06-30,33.04103088378906,1362.1600341796875,5635.2998046875,28.78148651123047,65.79942321777344,45.71681594848633,15.601325035095215,21.8925838470459,76.25701141357422,68.19229888916016,155.19000244140625,1.5713387727737427,32.78067398071289,11.594038009643555,1603.5,1.659000039100647
2012-07-31,33.773162841796875,1379.3199462890625,5711.5,29.118515014648438,65.12055206298828,46.3464241027832,15.941763877868652,22.546417236328125,77.3057861328125,68.34425354003906,156.49000549316406,1.5790305137634277,33.571205139160156,11.996149063110352,,1.4919999837875366
2012-08-31,34.71237564086914,1406.5799560546875,5742.10009765625,29.237619400024414,67.4228286743164,47.372257232666016,16.318937301635742,22.66484832763672,77.30960845947266,68.34917449951172,164.22000122070312,1.6145178079605103,34.645477294921875,11.499471664428711,1684.5999755859375,1.562000036239624
2012-09-30,35.651573181152344,1440.6700439453125,5782.7001953125,30.763513565063477,69.35112762451172,48.55305099487305,16.58957862854004,23.191171646118164,77.51614379882812,68.36213684082031,171.88999938964844,1.6074585914611816,35.58548355102539,11.512127876281738,1771.0999755859375,1.6369999647140503
2012-10-31,35.46831512451172,1412.1600341796875,,30.6295223236084,68.11119079589844,48.491600036621094,16.18919563293457,23.559600830078125,77.48793029785156,68.31672668457031,166.8300018310547,,35.97490692138672,11.796984672546387,1717.5,1.6859999895095825
2012-11-30,36.033363342285156,1416.1800537109375,5866.7998046875,31.105911254882812,68.4867172241211,48.558406829833984,16.332612991333008,23.191171646118164,77.67235565185547,68.3507080078125,166.0500030517578,1.6041065454483032,36.97532272338867,11.29185676574707,1710.9000244140625,1.6059999465942383
2012-12-31,36.712955474853516,1426.18994140625,5897.7998046875,33.011417388916016,70.35570526123047,49.28592300415039,16.21274185180664,23.49380874633789,77.02962493896484,68.33451843261719,162.02000427246094,1.616292119026184,38.17717742919922,11.16397476196289,1674.800048828125,1.75600004196167
2013-01-31,38.4757080078125,1498.1099853515625,6276.89990234375,33.12485122680664,75.39201354980469,52.837677001953125,16.95375633239746,24.585834503173828,77.1677474975586,68.3758773803711,161.1999969482422,1.579778790473938,40.03428268432617,11.826666831970215,1660.5999755859375,1.9850000143051147
2013-02-28,38.43715286254883,1514.6800537109375,6360.7998046875,32.368263244628906,76.14946746826172,53.450843811035156,17.15402603149414,24.4512939453125,77.4753646850586,68.4001693725586,153.0,1.5167601108551025,39.51841354370117,12.101483345031738,1577.699951171875,1.8880000114440918
2013-03-31,39.13894271850586,1569.18994140625,6430.10009765625,32.038665771484375,79.473876953125,55.185665130615234,17.73974609375,25.00288200378418,77.5536117553711,68.42520904541016,154.4499969482422,1.549426794052124,40.03428268432617,12.64140796661377,1594.800048828125,1.8519999980926514
2013-04-30,40.24950408935547,1597.5699462890625,6583.10009765625,32.428192138671875,79.41878509521484,56.45465850830078,18.17154312133789,26.15314292907715,78.26850128173828,68.47228240966797,142.77000427246094,1.5229045152664185,42.043460845947266,13.511055946350098,1472.199951171875,1.6749999523162842
2013-05-31,40.09524917602539,1630.739990234375,6215.5,30.862592697143555,82.54154205322266,57.84515380859375,18.590978622436523,24.626190185546875,76.74363708496094,68.38150024414062,133.9199981689453,1.520426869392395,40.774147033691406,12.288117408752441,1392.5999755859375,2.1640000343322754
2013-06-30,38.560543060302734,1606.280029296875,6621.10009765625,28.840045928955078,81.8663101196289,56.950714111328125,18.16289520263672,23.671010971069336,75.54400634765625,68.31419372558594,119.11000061035156,1.5242043733596802,38.89393615722656,12.271809577941895,1223.800048828125,2.4779999256134033
2013-07-31,40.84067916870117,1685.72998046875,6412.89990234375,29.60597801208496,87.48728942871094,60.26633834838867,19.198217391967773,25.263153076171875,75.74281311035156,68.42528533935547,127.95999908447266,1.5511090755462646,41.794471740722656,12.93507194519043,1312.4000244140625,2.5929999351501465
2013-08-31,39.90341567993164,1632.969970703125,6462.2001953125,28.854631423950195,85.09015655517578,58.09724044799805,18.746746063232422,24.40151023864746,75.11210632324219,68.35800170898438,134.6199951171875,1.6168932914733887,40.97727966308594,12.289310455322266,1396.0999755859375,2.749000072479248
2013-09-30,42.11376190185547,1681.550048828125,6731.39990234375,30.93410873413086,90.37125396728516,59.19310760498047,19.39572525024414,26.03516960144043,75.95735168457031,68.51043701171875,128.17999267578125,1.602615475654602,44.1837272644043,12.312374114990234,,2.615000009536743
2013-10-31,43.777400970458984,1756.5400390625,,32.224300384521484,92.80464172363281,62.14186096191406,20.392818450927734,27.013986587524414,76.59610748291016,68.55744171142578,127.73999786376953,,45.62419509887695,12.899316787719727,1323.5999755859375,2.5420000553131104
2013-11-30,44.45689392089844,1805.81005859375,6650.60009765625,32.14081573486328,96.47633361816406,63.89021301269531,20.944149017333984,26.724483489990234,76.40574645996094,68.62079620361328,120.69999694824219,1.6369023323059082,45.873504638671875,12.649846076965332,1250.5999755859375,2.740999937057495
2013-12-31,45.003631591796875,1848.3599853515625,6749.10009765625,31.723390579223633,98.04875946044922,64.9620132446289,21.519458770751953,26.8416690826416,75.82096099853516,68.48201751708984,116.12000274658203,1.6495118141174316,46.469093322753906,12.62988567352295,,3.0260000228881836
2014-01-31,43.27413558959961,1782.5899658203125,6510.39990234375,29.245607376098633,95.69601440429688,62.7285270690918,20.976558685302734,26.84296417236328,77.28719329833984,68.65253448486328,120.08999633789062,1.6498383283615112,44.43388748168945,13.144981384277344,1240.0999755859375,2.6679999828338623
2014-02-28,45.52644348144531,1859.449951171875,6809.7001953125,30.23348617553711,100.2691650390625,65.09880828857422,22.070789337158203,28.079288482666016,77.43025207519531,68.66062927246094,127.62000274658203,1.6691983938217163,47.15818786621094,13.598840713500977,1321.4000244140625,2.6579999923706055
2014-03-31,45.78631591796875,1872.3399658203125,6780.0,31.4051570892334,99.26242065429688,66.44453430175781,21.849754333496094,29.092103958129883,77.32015991210938,68.5899658203125,123.61000061035156,1.6824253797531128,46.94163131713867,13.938392639160156,1283.4000244140625,2.7230000495910645
2014-04-30,46.3297119140625,1883.949951171875,6844.5,31.650209426879883,95.78909301757812,67.60010528564453,21.95607566833496,29.51818084716797,77.95142364501953,68.66145324707031,124.22000122070312,1.6759121417999268,47.723995208740234,14.647764205932617,1295.5999755859375,2.6480000019073486
2014-05-31,47.25897979736328,1923.5699462890625,6743.89990234375,32.58446502685547,96.5418930053711,68.4227066040039,22.67622947692871,30.3144588470459,78.87651824951172,68.78411865234375,120.43000030517578,1.7034034729003906,48.48540496826172,14.488439559936523,1245.5999755859375,2.4570000171661377
2014-06-30,47.45586395263672,1960.22998046875,6730.10009765625,33.10520935058594,101.6315689086914,69.40674591064453,23.095598220825195,30.964052200317383,78.82606506347656,68.72810363769531,128.0399932861328,1.6910173892974854,47.758934020996094,15.003700256347656,,2.5160000324249268
2014-07-31,47.42354202270508,1930.6700439453125,6819.7998046875,33.822471618652344,95.11333465576172,68.7544174194336,22.885061264038086,30.588327407836914,78.63587188720703,68.673583984375,123.38999938964844,1.6590901613235474,47.65790557861328,14.102919578552246,1281.300048828125,2.555999994277954
2014-08-31,48.6452751159668,2003.3699951171875,6622.7001953125,34.779571533203125,100.08966827392578,71.20386505126953,23.85678482055664,31.36754608154297,79.53633117675781,68.7996597290039,123.86000061035156,1.624220371246338,47.743778228759766,14.796953201293945,1285.800048828125,2.3429999351501465
2014-09-30,47.03227233886719,1972.2900390625,6546.5,32.078086853027344,93.89847564697266,69.59664916992188,23.53728675842285,30.057031631469727,79.05229187011719,68.74848175048828,116.20999908447266,1.600102424621582,45.890140533447266,14.390106201171875,1210.5,2.507999897003174
2014-10-31,47.59921646118164,2018.050048828125,,32.533485412597656,100.3646469116211,71.23407745361328,24.27533721923828,30.659164428710938,79.89677429199219,68.92576599121094,112.66000366210938,,45.768470764160156,15.685813903808594,1171.0999755859375,2.3350000381469727
2014-11-30,48.253990173339844,2067.56005859375,6722.60009765625,32.031776428222656,100.47659301757812,72.92015838623047,25.02930450439453,30.63789939880371,80.42073822021484,68.99909973144531,112.11000061035156,1.5613046884536743,45.79710388183594,15.86864185333252,1175.199951171875,2.194000005722046
2014-12-31,46.7128791809082,2058.89990234375,6566.10009765625,30.325990676879883,102.99949645996094,72.85797882080078,24.675539016723633,29.858684539794922,80.20433807373047,68.77029418945312,113.58000183105469,1.5569047927856445,43.54267883300781,16.28950309753418,1183.9000244140625,2.1700000762939453
2015-01-31,46.496158599853516,1994.989990234375,6749.39990234375,30.550785064697266,99.99537658691406,70.0122299194336,24.36455535888672,30.40029525756836,82.33595275878906,69.25267028808594,123.44999694824219,1.5070000886917114,44.2431526184082,16.817554473876953,1278.5,1.6749999523162842
2015-02-28,49.057350158691406,2104.5,6946.7001953125,31.897470474243164,105.94156646728516,73.85014343261719,25.820878982543945,30.421875,81.47140502929688,69.02450561523438,116.16000366210938,1.543805480003357,47.047183990478516,15.74208927154541,,2.002000093460083
2015-03-31,48.340538024902344,2067.889892578125,6960.60009765625,31.41986846923828,107.48857879638672,72.34935760498047,25.296958923339844,30.091039657592773,81.76797485351562,69.19805908203125,113.66000366210938,1.542686104774475,46.375083923339844,15.463659286499023,,1.934000015258789
2015-04-30,49.72584915161133,2085.510009765625,6984.39990234375,33.57297897338867,105.05128479003906,73.81605529785156,25.507034301757812,31.435937881469727,81.48600006103516,69.21524810791016,113.47000122070312,1.531909704208374,48.066192626953125,15.51174259185791,1182.4000244140625,2.0460000038146973
2015-05-31,49.72584915161133,2107.389892578125,6521.0,32.19498825073242,107.4006118774414,74.33495330810547,25.95921516418457,31.01161003112793,81.13247680664062,69.24542236328125,114.0999984741211,1.573192834854126,48.16013717651367,15.609963417053223,1189.4000244140625,2.0950000286102295
2015-06-30,47.881465911865234,2063.110107421875,6696.2998046875,31.020565032958984,108.2414779663086,72.4952392578125,25.362247467041016,29.213624954223633,80.25801849365234,69.26582336425781,112.37000274658203,1.5604275465011597,45.8836669921875,14.543577194213867,1171.5,2.3350000381469727
2015-07-31,48.843021392822266,2103.840087890625,6247.89990234375,29.27945327758789,106.59436798095703,73.19728088378906,26.387746810913086,29.719762802124023,80.94056701660156,69.2960433959961,104.93000030517578,1.5418059825897217,47.606414794921875,15.571419715881348,1094.9000244140625,2.2049999237060547
2015-08-31,45.518367767333984,1972.1800537109375,6061.60009765625,26.692258834838867,100.29083251953125,68.7716064453125,24.767288208007812,28.146751403808594,80.67202758789062,69.26167297363281,108.81999969482422,1.5157945156097412,44.071571350097656,15.029837608337402,1131.5999755859375,2.200000047683716
2015-09-30,43.95383071899414,1920.030029296875,6361.10009765625,25.85615348815918,95.06735229492188,66.40861511230469,24.094514846801758,27.476755142211914,81.3189926147461,69.46439361572266,106.86000061035156,1.5429003238677979,42.124107360839844,15.323638916015625,1115.5,2.059999942779541
2015-10-31,47.3192253112793,2079.360107421875,,27.504703521728516,100.70087432861328,71.76591491699219,26.483243942260742,28.656522750854492,81.38844299316406,69.36634063720703,109.30000305175781,,44.90933609008789,15.632691383361816,1141.5,2.1510000228881836
2015-11-30,47.06660842895508,2080.409912109375,6356.10009765625,26.810579299926758,103.98365020751953,72.17155456542969,26.528141021728516,27.469472885131836,81.06416320800781,69.18629455566406,101.91999816894531,1.5038950443267822,44.5712890625,15.30038833618164,,2.2179999351501465
2015-12-31,45.48577880859375,2043.93994140625,6242.2998046875,25.390775680541992,98.32611846923828,70.41378021240234,25.99169921875,26.17319679260254,80.62654113769531,69.04788208007812,101.45999908447266,1.481920599937439,43.1529541015625,15.464753150939941,1060.300048828125,2.2690000534057617
2016-01-31,43.632240295410156,1940.239990234375,6083.7998046875,24.488723754882812,90.28233337402344,67.37016296386719,24.75309944152832,26.60986328125,82.07379150390625,69.56719970703125,106.94999694824219,1.4246028661727905,41.12998580932617,16.39719581604004,1116.4000244140625,1.930999994277954
2016-02-29,43.087440490722656,1932.22998046875,6097.10009765625,24.288454055786133,90.08064270019531,67.77046203613281,24.57051658630371,26.68400764465332,82.62915802001953,69.60814666748047,118.63999938964844,1.3861935138702393,39.758487701416016,16.71488380432129,1233.9000244140625,1.7400000095367432
2016-03-31,46.27360153198242,2059.739990234375,6241.89990234375,27.436662673950195,97.00789642333984,71.99760437011719,26.12363624572754,28.982437133789062,83.35836029052734,69.70242309570312,117.63999938964844,1.4617104530334473,42.37544631958008,17.913448333740234,1234.199951171875,1.7860000133514404
2016-04-30,46.89268493652344,2065.300048828125,6230.7998046875,27.548812866210938,98.9262466430664,73.87608337402344,25.911312103271484,29.63489532470703,83.5712661743164,69.72460174560547,123.6500015258789,1.4635074138641357,43.31694793701172,17.61166763305664,1289.199951171875,1.819000005722046
2016-05-31,47.04951095581055,2096.949951171875,6504.2998046875,26.531450271606445,101.1426010131836,74.55267333984375,26.571989059448242,29.523677825927734,83.59554290771484,69.64336395263672,116.05999755859375,1.3465837240219116,43.27988815307617,17.87718963623047,,1.8339999914169312
2016-06-30,46.41393280029297,2098.860107421875,6724.39990234375,27.524784088134766,101.12504577636719,74.82652282714844,26.377410888671875,29.998191833496094,85.20294189453125,70.06120300292969,126.47000122070312,1.3216325044631958,41.38203430175781,19.08477020263672,1318.4000244140625,1.4880000352859497
2016-07-31,48.79912567138672,2173.60009765625,6781.5,29.23467254638672,106.48119354248047,77.26069641113281,27.71189308166504,31.271747589111328,85.6742935180664,70.02940368652344,128.97999572753906,1.3090718984603882,43.91240310668945,19.112529754638672,1349.0,1.4579999446868896
2016-08-31,48.966392517089844,2170.949951171875,6899.2998046875,29.493024826049805,108.97615814208984,77.69813537597656,27.6164608001709,30.72945785522461,85.49409484863281,69.86497497558594,124.77999877929688,1.2963443994522095,44.146942138671875,18.05275535583496,1306.9000244140625,1.5679999589920044
2016-09-30,49.426361083984375,2168.27001953125,6954.2001953125,30.235811233520508,109.8427963256836,76.92854309082031,27.64373207092285,31.30187225341797,85.5368423461914,69.95611572265625,125.63999938964844,1.2215979099273682,44.737083435058594,17.964750289916992,1313.300048828125,1.6080000400543213
2016-10-31,48.481327056884766,2126.14990234375,,29.98552131652832,105.0829086303711,76.23947143554688,27.155244827270508,30.292617797851562,84.84144592285156,69.92326354980469,121.94000244140625,,43.745948791503906,18.280668258666992,1271.5,1.8339999914169312
2016-11-30,48.983123779296875,2198.81005859375,6783.7998046875,28.661447525024414,116.70854187011719,81.04060363769531,27.48354148864746,29.057416915893555,82.65814971923828,69.59293365478516,111.75,1.249219298362732,42.966670989990234,17.289525985717773,1170.800048828125,2.368000030517578
2016-12-31,49.48490905761719,2238.830078125,7142.7998046875,28.265838623046875,119.58167266845703,82.63825988769531,27.76624298095703,29.403879165649414,82.67667388916016,69.59355163574219,109.61000061035156,1.2340041399002075,43.677852630615234,17.962610244750977,1150.0,2.446000099182129
2017-01-31,51.39613723754883,2278.8701171875,7099.2001953125,30.49169921875,120.41328430175781,83.62335968017578,28.69696617126465,30.32558822631836,83.20153045654297,69.75938415527344,115.55000305175781,1.25,45.58184051513672,18.364282608032227,,2.4509999752044678
2017-02-28,52.687564849853516,2363.639892578125,7263.39990234375,31.02248191833496,122.7373275756836,86.78884887695312,29.864532470703125,31.15778350830078,83.57035827636719,69.74288177490234,119.2300033569336,1.2439358234405518,46.12457275390625,19.331411361694336,1252.5999755859375,2.3580000400543213
2017-03-31,53.39659881591797,2362.719970703125,7203.89990234375,32.165714263916016,122.41674041748047,85.3208999633789,30.109493255615234,32.3106575012207,83.52336883544922,69.78498077392578,118.72000122070312,1.2931592464447021,47.61517333984375,19.159648895263672,1247.300048828125,2.3959999084472656
2017-04-30,54.257568359375,2384.199951171875,7520.0,32.71283721923828,124.18018341064453,85.69741821289062,30.805713653564453,32.78400421142578,84.2789306640625,69.91222381591797,120.7699966430664,1.2809016704559326,48.76943588256836,19.451993942260742,1266.0999755859375,2.2820000648498535
2017-05-31,55.45615768432617,2411.800048828125,7312.7001953125,33.64374542236328,121.73336029052734,85.40882110595703,31.67399787902832,34.09720230102539,84.8459701538086,69.96022033691406,120.62000274658203,1.3011176586151123,50.49699783325195,20.257158279418945,1272.0,2.196000099182129
2017-06-30,55.278900146484375,2423.409912109375,7372.0,33.79890441894531,125.84117889404297,86.53838348388672,31.435102462768555,33.57039260864258,84.83831024169922,69.90396881103516,118.0199966430664,1.3144922256469727,49.839603424072266,19.549816131591797,1240.699951171875,2.302000045776367
2017-07-31,57.42033767700195,2470.300048828125,7430.60009765625,35.932621002197266,126.36805725097656,88.2296371459961,32.36891174316406,35.13337326049805,85.1251449584961,70.03140258789062,120.75,1.2920564413070679,51.99032974243164,20.186344146728516,1266.5999755859375,2.2920000553131104
2017-08-31,57.650794982910156,2471.64990234375,7372.7998046875,36.77762222290039,125.31753540039062,87.13528442382812,32.83225631713867,35.72319793701172,85.92274475097656,70.16983032226562,125.81999969482422,1.339674472808838,51.967037200927734,20.850120544433594,1316.199951171875,2.121000051498413
2017-09-30,58.73466873168945,2519.360107421875,7493.10009765625,36.761207580566406,132.89593505859375,89.46497344970703,33.06047058105469,35.12560272216797,85.43293762207031,70.03804779052734,121.58000183105469,1.3212482929229736,53.19435119628906,20.12186050415039,1281.5,2.3259999752044678
2017-10-31,59.99778366088867,2575.260009765625,,37.9671745300293,134.18862915039062,91.04590606689453,34.27794647216797,35.34291076660156,85.51747131347656,69.97314453125,120.66999816894531,,54.087650299072266,21.066471099853516,,2.375999927520752
2017-11-30,61.20968246459961,2647.580078125,7326.7001953125,37.81949996948242,138.13536071777344,94.09881591796875,35.219703674316406,35.940486907958984,85.38965606689453,69.81765747070312,121.0999984741211,1.3417235612869263,54.46050262451172,21.632118225097656,1273.199951171875,2.4170000553131104
2017-12-31,61.52545166015625,2673.610107421875,7687.7998046875,38.656288146972656,137.0655517578125,95.29164123535156,35.34928512573242,35.09457015991211,85.7640380859375,69.72433471679688,123.6500015258789,1.351607084274292,54.61585998535156,20.133926391601562,1306.300048828125,2.4049999713897705
2018-01-31,65.63774108886719,2823.81005859375,7533.60009765625,42.49839401245117,141.10440063476562,99.67225646972656,38.00043487548828,35.994815826416016,85.00723266601562,69.66822814941406,127.6500015258789,1.4155884981155396,57.966243743896484,19.688962936401367,1339.0,2.7200000286102295
2018-02-28,62.7004280090332,2713.830078125,7231.89990234375,39.99163055419922,135.68077087402344,94.13676452636719,37.21800231933594,33.54902267456055,83.9613265991211,69.52655792236328,125.0,1.3906078338623047,55.163700103759766,18.925172805786133,1315.5,2.868000030517578
2018-03-31,61.76150894165039,2640.8701171875,7509.2998046875,40.20815658569336,137.016357421875,91.70448303222656,36.00373458862305,33.69844436645508,84.52802276611328,69.69825744628906,125.79000091552734,1.37710702419281,54.700538635253906,19.49222183227539,1322.800048828125,2.740999937057495
2018-04-30,62.01129913330078,2648.050048828125,7678.2001953125,39.07553482055664,138.68048095703125,92.6961441040039,36.19712829589844,34.37477493286133,83.72715759277344,69.52801513671875,124.58999633789062,1.328356385231018,55.532657623291016,20.04407501220703,,2.936000108718872
2018-05-31,62.304168701171875,2705.27001953125,7636.89990234375,38.051170349121094,147.22811889648438,92.92388916015625,37.75958251953125,33.800682067871094,84.28146362304688,69.76518249511719,123.0999984741211,1.3210039138793945,54.48073959350586,19.822494506835938,1300.0999755859375,2.822000026702881
2018-06-30,61.26189422607422,2718.3701171875,7748.7998046875,36.08574676513672,148.13265991210938,92.89856719970703,37.864356994628906,33.77709197998047,84.36164093017578,69.7762451171875,118.6500015258789,1.3135426044464111,52.57312774658203,20.199581146240234,1251.300048828125,2.8489999771118164
2018-07-31,63.838096618652344,2816.2900390625,7432.39990234375,37.6040153503418,150.03208923339844,97.2276611328125,39.27704620361328,34.972164154052734,84.35260772705078,69.73087310791016,115.98999786376953,1.301100730895996,55.146888732910156,20.705821990966797,,2.9639999866485596
2018-08-31,64.28226470947266,2901.52001953125,7510.2001953125,36.1873779296875,157.06613159179688,98.5266342163086,41.164058685302734,34.06887435913086,84.81365966796875,69.96566009521484,113.51000213623047,1.3031013011932373,53.9139289855957,20.972532272338867,1200.300048828125,2.8529999256134033
2018-09-30,64.67418670654297,2913.97998046875,7128.10009765625,35.977806091308594,153.00831604003906,98.34832000732422,41.3765869140625,33.6692008972168,84.30380249023438,69.87171936035156,112.76000213623047,1.2708903551101685,54.4343376159668,20.650901794433594,1191.5,3.055999994277954
2018-10-31,59.86671447753906,2711.739990234375,,32.82597732543945,136.55743408203125,93.63835906982422,38.140907287597656,32.42219543457031,83.74335479736328,69.9732894897461,115.1500015258789,,50.006893157958984,21.24814224243164,1212.300048828125,3.1589999198913574
2018-11-30,60.81602478027344,2760.169921875,6980.2001953125,34.43543243408203,138.91482543945312,95.9953384399414,38.67010498046875,33.04569625854492,84.17659759521484,70.23225402832031,115.54000091552734,1.2784454822540283,50.25509262084961,22.000083923339844,1220.199951171875,3.013000011444092
2018-12-31,55.87793731689453,2506.85009765625,6728.10009765625,32.74215316772461,121.87588500976562,86.37104034423828,35.28173065185547,31.478944778442383,85.89009094238281,70.66862487792969,121.25,1.269357681274414,47.060604095458984,20.94341468811035,1278.300048828125,2.686000108718872
2019-01-31,60.96952438354492,2704.10009765625,6968.89990234375,36.671417236328125,136.1285858154297,94.41032409667969,38.01539993286133,34.739627838134766,87.05323028564453,71.06851196289062,124.75,1.3117163181304932,50.72256088256836,21.855674743652344,1319.699951171875,2.634999990463257
2019-02-28,62.47352981567383,2784.489990234375,7074.7001953125,36.10986328125,143.17884826660156,96.52590942382812,39.57295227050781,35.67478942871094,86.7373046875,71.00068664550781,123.98999786376953,1.3318239450454712,52.00923156738281,22.75368881225586,1312.800048828125,2.7109999656677246
2019-03-31,63.45859909057617,2834.39990234375,7418.2001953125,36.518272399902344,139.8089599609375,96.95587921142578,40.49149703979492,36.447330474853516,88.57842254638672,71.44396209716797,122.01000213623047,1.2932428121566772,52.48668670654297,23.216663360595703,1293.0,2.4140000343322754
2019-04-30,65.63106536865234,2945.830078125,7161.7001953125,37.37762451171875,144.9431915283203,101.49888610839844,42.23332214355469,36.99216842651367,88.40901947021484,71.56703186035156,121.19999694824219,1.2609704732894897,54.02421951293945,23.60596466064453,1282.800048828125,2.509000062942505
2019-05-31,61.646751403808594,2752.06005859375,7425.60009765625,34.63789749145508,133.561279296875,93.83631134033203,40.010406494140625,36.357879638671875,90.0990982055664,72.09049224853516,123.33000183105469,1.269599437713623,51.30520248413086,23.42101287841797,1305.800048828125,2.1419999599456787
2019-06-30,64.83067321777344,2941.760009765625,7586.7998046875,36.50975799560547,142.38851928710938,100.815673828125,42.252174377441406,37.569541931152344,91.09252166748047,72.41233825683594,133.1999969482422,1.2161602973937988,53.19070816040039,23.975881576538086,1409.699951171875,2.0
